conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00101,REP002,CLI0177,2025-11-12,11,November,Omevie Omega 3 – 1000,Posologie complexe,Difficile,7.9,7.7,5.2,6.9,6.62,Bon,1,Positif,1,Demande info,0,1,75,70,14,0.92,3.54,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.85,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00319,REP015,CLI0013,2025-11-14,11,November,LV Vitamine A,Stock suffisant,Difficile,8.7,8.9,8.8,8.8,8.8,Excellent,2,Neutre,0,Commande,1,1,74,278,45,3.71,5.56,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.0,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00392,REP006,CLI0041,2025-11-14,11,November,Vitonic Tonus,Stock suffisant,Difficile,6.2,6.5,6.6,6.4,6.47,Bon,1,Neutre,0,Demande info,0,1,74,74,12,0.99,1.66,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,7.13,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00293,REP024,CLI0179,2025-11-15,11,November,OLIGOVIT Trio,Stock suffisant,Difficile,7.4,6.7,6.1,6.7,6.6,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,1.21,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,9.78,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00032,REP022,CLI0027,2025-11-16,11,November,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,7.7,7.9,6.5,7.4,7.22,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,1.37,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,8.65,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00004,REP012,CLI0217,2025-11-18,11,November,LV Fersang junior,Posologie complexe,Difficile,8.1,8.9,8.2,8.4,8.38,Excellent,2,Neutre,0,Intérêt Fort,1,1,75,284,45,3.74,6.21,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.15,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00370,REP004,CLI0172,2025-11-18,11,November,LV Vitamine A,Marque inconnue,Difficile,9.3,9.8,8.5,9.2,9.09,Excellent,2,Négatif,-1,Commande,1,1,85,391,59,4.55,10.0,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,5.8,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00209,REP008,CLI0142,2025-11-24,11,November,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,8.9,9.3,8.6,8.9,8.89,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,5.16,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.62,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00210,REP024,CLI0121,2025-11-25,11,November,LV Fersang junior,Marque inconnue,Difficile,8.6,8.1,9.7,8.8,8.94,Excellent,2,Neutre,0,Rendez-vous futur,1,1,85,391,59,4.55,5.96,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,9.8,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00274,REP008,CLI0107,2025-11-25,11,November,OLIGOVIT Trio,Stock suffisant,Difficile,4.7,3.4,4.0,4.0,4.0,Faible,0,Neutre,0,Pas intéressé,0,0,74,31,5,0.41,1.14,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.3,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00134,REP001,CLI0093,2025-11-27,11,November,OLIGOVIT Trio,Posologie complexe,Difficile,4.0,5.3,2.6,4.0,3.76,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,1.38,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.53,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00276,REP019,CLI0201,2025-11-29,11,November,Omevie Omega 3 – 1000,Stock suffisant,Difficile,6.9,7.2,6.0,6.7,6.59,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,1.43,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,8.3,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00048,REP001,CLI0091,2025-11-30,11,November,LV CYSPROTECT,Posologie complexe,Difficile,7.8,7.7,6.1,7.2,7.0,Bon,1,Neutre,0,Demande info,0,1,75,70,14,0.92,1.64,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.42,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00264,REP024,CLI0101,2025-12-01,12,December,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,9.8,9.9,9.0,9.6,9.47,Excellent,2,Neutre,0,Commande,1,1,74,278,45,3.71,5.92,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.5,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00359,REP013,CLI0088,2025-12-01,12,December,Omevie Omega 3 – 1000,Stock suffisant,Difficile,3.4,4.8,4.7,4.3,4.4,Faible,0,Positif,1,Refus,0,0,74,31,5,0.41,0.84,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.85,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00232,REP015,CLI0205,2025-12-02,12,December,PHYTOFANE Lotion anti chute,Marque inconnue,Difficile,7.6,7.6,5.8,7.0,6.79,Bon,1,Neutre,0,À rappeler,0,0,85,72,11,0.84,1.2,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.08,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00046,REP015,CLI0020,2025-12-03,12,December,Omevie Omega 3 – 1000,Stock suffisant,Difficile,8.6,9.1,8.3,8.7,8.62,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,10.98,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,4.0,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00041,REP022,CLI0022,2025-12-04,12,December,Vitonic Tonus,Marque inconnue,Difficile,7.2,6.2,6.9,6.8,6.76,Bon,1,Négatif,-1,Intérêt Modéré,0,1,85,72,11,0.84,1.7,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.38,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00065,REP001,CLI0147,2025-12-04,12,December,LV Fersang junior,Marque inconnue,Difficile,6.7,7.9,5.5,6.7,6.52,Bon,1,Neutre,0,À rappeler,0,0,85,72,11,0.84,1.8,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.0,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00063,REP024,CLI0124,2025-12-06,12,December,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,7.5,7.2,7.0,7.2,7.18,Bon,1,Positif,1,Intérêt Modéré,0,1,74,74,12,0.99,1.45,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,8.17,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00308,REP008,CLI0215,2025-12-08,12,December,Omevie Omega 3 – 1000,Marque inconnue,Difficile,9.5,9.3,8.2,9.0,8.86,Excellent,2,Négatif,-1,Intérêt Fort,1,1,85,391,59,4.55,8.55,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,6.8,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00029,REP017,CLI0126,2025-12-12,12,December,Omevie Omega 3 – 1000,Stock suffisant,Difficile,3.2,4.9,4.5,4.2,4.3,Faible,0,Neutre,0,Pas intéressé,0,0,74,31,5,0.41,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.72,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00263,REP021,CLI0022,2025-12-13,12,December,Omevie Omega 3 – 1000,Stock suffisant,Difficile,7.4,6.6,6.9,7.0,6.94,Bon,1,Positif,1,Intérêt Modéré,0,1,74,74,12,0.99,1.76,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,6.72,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00009,REP009,CLI0036,2025-12-13,12,December,Vitonic Tonus,Marque inconnue,Difficile,6.5,7.2,6.8,6.8,6.85,Bon,1,Négatif,-1,À rappeler,0,0,85,72,11,0.84,1.3,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.35,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00400,REP009,CLI0123,2025-12-17,12,December,Vitonic Tonus,Posologie complexe,Difficile,3.8,5.6,3.2,4.2,4.07,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.75,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00184,REP022,CLI0136,2025-12-19,12,December,LV Vitamine A,Stock suffisant,Difficile,8.2,8.7,8.9,8.6,8.66,Excellent,2,Neutre,0,Rendez-vous futur,1,1,74,278,45,3.71,5.98,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.43,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00327,REP024,CLI0183,2025-12-20,12,December,OLIGOVIT Trio,Stock suffisant,Difficile,7.6,7.8,6.3,7.2,7.08,Bon,1,Positif,1,Demande info,0,1,74,74,12,0.99,1.51,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,7.85,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00202,REP008,CLI0139,2025-12-21,12,December,LV CYSPROTECT,Posologie complexe,Difficile,3.2,4.5,2.9,3.5,3.46,Faible,0,Positif,1,Refus,0,0,75,25,5,0.33,0.59,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.43,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00317,REP007,CLI0114,2025-12-22,12,December,LV Fersang junior,Posologie complexe,Difficile,5.2,5.3,4.6,5.0,4.96,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.78,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00040,REP010,CLI0074,2025-12-23,12,December,LV Vitamine A,Posologie complexe,Difficile,7.2,6.6,5.9,6.6,6.44,Bon,1,Neutre,0,Demande info,0,1,75,70,14,0.92,2.43,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.67,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00250,REP020,CLI0036,2025-12-24,12,December,Vitonic Tonus,Posologie complexe,Difficile,8.1,8.7,8.6,8.5,8.5,Excellent,2,Neutre,0,Rendez-vous futur,1,1,75,284,45,3.74,4.98,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.93,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00311,REP006,CLI0055,2025-12-27,12,December,Vitonic Tonus,Marque inconnue,Difficile,8.2,9.4,8.4,8.7,8.65,Excellent,2,Neutre,0,Rendez-vous futur,1,1,85,391,59,4.55,18.61,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,3.07,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
