conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00296,REP023,CLI0170,2025-11-05,11,November,OLIGOVIT Trio,Efficacité douteuse,Standard,8.6,8.3,8.3,8.4,8.38,Excellent,2,Négatif,-1,Intérêt Fort,1,1,92,315,45,3.39,6.34,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,7.0,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Excellente question ! OLIGOVIT Trio a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! OLIGOVIT Trio a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
CONV00231,REP013,CLI0072,2025-11-06,11,November,OLIGOVIT Trio,Stock suffisant,Difficile,9.1,9.2,9.1,9.1,9.13,Excellent,2,Neutre,0,Rendez-vous futur,1,1,74,278,45,3.71,8.65,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.1,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00080,REP018,CLI0038,2025-11-08,11,November,LV CYSPROTECT,Stock suffisant,Difficile,4.5,5.6,4.6,4.9,4.88,Faible,0,Positif,1,Objections non résolues,0,0,74,31,5,0.41,1.34,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.62,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00260,REP003,CLI0059,2025-11-08,11,November,LV CYSPROTECT,Concurrence,Standard,6.2,6.6,6.8,6.5,6.59,Bon,1,Négatif,-1,Intérêt Modéré,0,1,88,95,14,1.07,4.91,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,2.75,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00314,REP014,CLI0068,2025-11-08,11,November,OLIGOVIT Trio,Demande Faible,Standard,7.2,6.1,5.6,6.3,6.15,Bon,1,Négatif,-1,Intérêt Modéré,0,1,83,75,11,0.89,1.43,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.58,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00007,REP006,CLI0119,2025-11-09,11,November,PHYTOFANE Lotion anti chute,Concurrence,Standard,4.9,4.7,4.1,4.6,4.48,Faible,0,Neutre,0,Pas intéressé,0,0,88,34,6,0.38,1.36,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.3,Courte (3-6 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00138,REP025,CLI0073,2025-11-09,11,November,LV CYSPROTECT,Marque inconnue,Difficile,7.9,7.6,6.6,7.4,7.22,Bon,1,Négatif,-1,Intérêt Modéré,0,1,85,72,11,0.84,1.72,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.28,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00253,REP021,CLI0107,2025-11-10,11,November,Omevie Omega 3 – 1000,Concurrence,Standard,9.6,9.5,8.8,9.3,9.21,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,88,365,54,4.1,9.08,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,5.85,Courte (3-6 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Je connais bien ce produit concurrent. La différence principale est dans la formulation : Omevie Omega 3 – 1000 utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Je connais bien ce produit concurrent. La différence principale est dans la formulation : Omevie Omega 3 – 1000 utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.
Client: Je vois... [suite de la conversation]"
CONV00323,REP014,CLI0230,2025-11-10,11,November,Omevie Omega 3 – 1000,Demande Faible,Standard,6.5,6.9,6.4,6.6,6.58,Bon,1,Négatif,-1,Demande info,0,1,83,75,11,0.89,1.17,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.27,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00016,REP022,CLI0167,2025-11-11,11,November,"Echinacée, Zinc, Vit.C",Demande Faible,Standard,4.4,3.7,2.2,3.4,3.2,Faible,0,Neutre,0,Pas intéressé,0,0,83,49,8,0.58,1.37,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.73,Courte (3-6 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
CONV00324,REP017,CLI0170,2025-11-11,11,November,LV Vitamine A,Efficacité douteuse,Standard,7.2,6.6,5.2,6.3,6.12,Bon,1,Positif,1,Intérêt Modéré,0,1,92,97,17,1.04,2.47,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,6.78,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00279,REP023,CLI0230,2025-11-11,11,November,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,3.3,3.3,2.4,3.0,2.9,Faible,0,Neutre,0,Objections non résolues,0,0,74,31,5,0.41,0.83,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,5.9,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00167,REP005,CLI0195,2025-11-12,11,November,"Echinacée, Zinc, Vit.C",Effets Secondaires,Standard,6.6,6.9,5.5,6.3,6.2,Bon,1,Neutre,0,Intérêt Modéré,0,1,78,76,13,0.96,2.01,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.38,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00101,REP002,CLI0177,2025-11-12,11,November,Omevie Omega 3 – 1000,Posologie complexe,Difficile,7.9,7.7,5.2,6.9,6.62,Bon,1,Positif,1,Demande info,0,1,75,70,14,0.92,3.54,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.85,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00382,REP019,CLI0146,2025-11-13,11,November,Vitonic Tonus,Demande Faible,Standard,6.9,6.0,5.5,6.1,6.0,Bon,1,Négatif,-1,Intérêt Modéré,0,1,83,75,11,0.89,1.22,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.88,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00354,REP023,CLI0169,2025-11-13,11,November,LV CYSPROTECT,Effets Secondaires,Standard,6.2,7.3,5.0,6.2,5.99,Bon,1,Positif,1,À rappeler,0,0,78,76,13,0.96,1.59,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.1,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00390,REP021,CLI0097,2025-11-13,11,November,"Echinacée, Zinc, Vit.C",Concurrence,Standard,7.7,7.0,5.8,6.8,6.64,Bon,1,Négatif,-1,Intérêt Modéré,0,1,88,95,14,1.07,1.97,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.0,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00006,REP021,CLI0214,2025-11-13,11,November,LV CYSPROTECT,Demande Faible,Standard,6.4,6.5,6.9,6.6,6.66,Bon,1,Neutre,0,Demande info,0,1,83,75,11,0.89,3.16,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.38,Courte (3-6 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00319,REP015,CLI0013,2025-11-14,11,November,LV Vitamine A,Stock suffisant,Difficile,8.7,8.9,8.8,8.8,8.8,Excellent,2,Neutre,0,Commande,1,1,74,278,45,3.71,5.56,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.0,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00392,REP006,CLI0041,2025-11-14,11,November,Vitonic Tonus,Stock suffisant,Difficile,6.2,6.5,6.6,6.4,6.47,Bon,1,Neutre,0,Demande info,0,1,74,74,12,0.99,1.66,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,7.13,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00223,REP016,CLI0059,2025-11-15,11,November,LV CYSPROTECT,Demande Faible,Standard,4.3,5.0,4.0,4.4,4.38,Faible,0,Négatif,-1,Pas intéressé,0,0,83,49,8,0.58,1.17,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.72,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
CONV00293,REP024,CLI0179,2025-11-15,11,November,OLIGOVIT Trio,Stock suffisant,Difficile,7.4,6.7,6.1,6.7,6.6,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,1.21,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,9.78,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00146,REP024,CLI0005,2025-11-15,11,November,Omevie Omega 3 – 1000,Effets Secondaires,Standard,8.5,9.3,8.2,8.7,8.6,Excellent,2,Positif,1,Rendez-vous futur,1,1,78,380,56,4.81,6.35,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,8.72,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Omevie Omega 3 – 1000 est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Omevie Omega 3 – 1000 est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]"
CONV00282,REP004,CLI0138,2025-11-15,11,November,"Echinacée, Zinc, Vit.C",Effets Secondaires,Standard,8.6,8.5,8.2,8.4,8.39,Excellent,2,Positif,1,Commande,1,1,78,381,54,4.82,6.23,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,8.57,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Echinacée, Zinc, Vit.C est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Echinacée, Zinc, Vit.C est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]"
CONV00032,REP022,CLI0027,2025-11-16,11,November,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,7.7,7.9,6.5,7.4,7.22,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,1.37,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,8.65,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00237,REP024,CLI0037,2025-11-17,11,November,LV Fersang junior,Efficacité douteuse,Standard,7.6,7.0,5.7,6.8,6.56,Bon,1,Positif,1,Intérêt Modéré,0,1,92,97,17,1.04,3.58,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,4.65,Courte (3-6 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00004,REP012,CLI0217,2025-11-18,11,November,LV Fersang junior,Posologie complexe,Difficile,8.1,8.9,8.2,8.4,8.38,Excellent,2,Neutre,0,Intérêt Fort,1,1,75,284,45,3.74,6.21,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.15,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00370,REP004,CLI0172,2025-11-18,11,November,LV Vitamine A,Marque inconnue,Difficile,9.3,9.8,8.5,9.2,9.09,Excellent,2,Négatif,-1,Commande,1,1,85,391,59,4.55,10.0,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,5.8,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00396,REP024,CLI0176,2025-11-19,11,November,Vitonic Tonus,Demande Faible,Standard,7.2,6.5,5.8,6.5,6.36,Bon,1,Neutre,0,Intérêt Modéré,0,1,83,75,11,0.89,1.1,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.87,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00147,REP012,CLI0140,2025-11-20,11,November,LV Vitamine A,Concurrence,Standard,7.7,7.4,7.0,7.4,7.3,Bon,1,Neutre,0,À rappeler,0,0,88,95,14,1.07,1.55,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.93,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre produit a une meilleure formulation et plus d'actifs. La qualité est vraiment supérieure.
Client: Je vois... [suite de la conversation]"
CONV00051,REP015,CLI0084,2025-11-20,11,November,PHYTOFANE Lotion anti chute,Effets Secondaires,Standard,3.8,5.9,3.3,4.3,4.2,Faible,0,Positif,1,Pas intéressé,0,0,78,23,4,0.29,0.47,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.48,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Non, c'est sans danger.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Non, c'est sans danger.
Client: Je vois... [suite de la conversation]"
CONV00173,REP012,CLI0204,2025-11-20,11,November,"Echinacée, Zinc, Vit.C",Efficacité douteuse,Standard,5.3,3.6,3.5,4.1,3.98,Faible,0,Neutre,0,Refus,0,0,92,47,7,0.51,1.02,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.75,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00033,REP001,CLI0046,2025-11-21,11,November,"Echinacée, Zinc, Vit.C",Concurrence,Standard,5.4,5.6,4.4,5.1,5.01,Faible,0,Neutre,0,Objections non résolues,0,0,88,34,6,0.38,0.68,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.67,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
